Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
SpectralClustering-E-CC-4C;0.0080608361257578;0.0032482333;0.0006496466600623;0.0107165251394339;0.0014470272753894;0.0117576847072381;0.0063212593;0.0006409132915192;0.0214012693190006;0.0018365194974004;0.033282142833039;0.032486033;0.0007041605729219;0.118679602869121;0.0028907953458976;0.0525640451202973;0.058472052;0.0006874461103555;0.2327436154850253;0.0032534872274283
SpectralMixOPDPxEDARS1-DP-CC-R-5C;0.0080572594890332;0.0035405871;0.0007081174438687;0.0118347804429989;0.0016522740356937;0.0116962758232105;0.0066493955;0.0006908462867012;0.0220012551052998;0.0020548222167393;0.0335904950888986;0.03255613;0.0007150259067357;0.1223631047488101;0.0030465164733482;0.0557193704402881;0.060362693;0.000727115716753;0.254364909285199;0.0034385982680955
SpectralClustering-E-CC-3C;0.0080465825892783;0.0032481176;0.0006496235253202;0.0109080960206599;0.0014426162512221;0.0117911581281359;0.0064969677;0.000658484124785;0.0217752603996142;0.0018496334346326;0.0337237698963734;0.033013236;0.0007217298665809;0.1207626260918909;0.002926801551935;0.053073550058741;0.058998447;0.0006891985687657;0.2358568199811987;0.0032842624545858
SpectralMixOFDPARS1-E;0.0080109989599037;0.0033678757;0.0006908462867012;0.0108877901391102;0.0015457685664939;0.0131148407282314;0.0071675302;0.0007426597582037;0.0252782555271064;0.002051189790827;0.0339902818650117;0.031433508;0.0006960276338514;0.1192031049513439;0.0030293409051329;0.0547099393923874;0.059326425;0.0007046632124352;0.2428578971842515;0.0034189965157594
SpectralMixOPDPxEDARS0-DP-R-CC-2C;0.0079590586007744;0.0033678755;0.0006908462867012;0.0106778299336273;0.001370178468624;0.0107579285984872;0.005613126;0.0005699481865284;0.0184689525455777;0.0016799969844011;0.0330976358780765;0.032469776;0.0007374784110535;0.1197047065373901;0.0027492417533841;0.0547709243302857;0.059758205;0.0007331606217616;0.2480494255049001;0.0031381228367278
SpectralMixOPDPxEDARS0-DP-DC-4C;0.0079260341384706;0.0033678757;0.0006735751295336;0.0105523150825171;0.0016220495106505;0.0128136545954831;0.0069948183;0.0007081174438687;0.0240337947221881;0.0021237355045645;0.03837905901808;0.03566494;0.0008134715025906;0.1410591478637289;0.0032490586612975;0.0612440046410179;0.0656304;0.0008022452504317;0.2770647493238021;0.0036637386725008
SpectralMixOFDPARS1-DP;0.007894192939588;0.0031088083;0.000621761658031;0.0099697656969929;0.0016594703511801;0.0124406830416834;0.0065630395;0.0006735751295336;0.0227698280520463;0.0020960125558571;0.0329134257476536;0.029965458;0.0006683937823834;0.1142359485665678;0.0030625281288406;0.0546782216214988;0.05924007;0.0007132987910189;0.2436031218807151;0.0034698523622513
SpectralClustering-E-DC-5C;0.0078680306826961;0.0028973178;0.0005794635640015;0.0110399662297663;0.0012569779392665;0.0130224620686291;0.0076385513;0.0007726424929229;0.0258141101571322;0.0018453092095473;0.0351285614024797;0.033977646;0.0007339989989447;0.1275265005772574;0.0028761866536233;0.0558020948584702;0.061985757;0.0007287308230983;0.2502796140614984;0.0032562183462198
SpectralMixOPDPxEDARS1-E;0.0078653347132545;0.0032815197;0.0006735751295336;0.010516388096399;0.0015932642487046;0.012930500082881;0.0073402417;0.0007599309153713;0.0248140029737173;0.0021255517175206;0.032921988468482;0.030483592;0.0006839378238341;0.114709140234538;0.0030583173330438;0.0536705346616515;0.058203798;0.0006986183074265;0.2385682035909367;0.0034417981175328
SpectralMixOPDPxEDARS1-DP-CC-4C;0.0078621260395682;0.0032815197;0.0006563039723661;0.0095312572416538;0.0016364421416234;0.0109334294183515;0.0058721933;0.0005958549222797;0.0181043801441559;0.0019706595937165;0.0329210946184308;0.03074266;0.0006908462867012;0.1193141809837606;0.0029281355511997;0.0543779042153519;0.05924007;0.0007193436960276;0.2458459638745896;0.0033285621791133
SpectralClustering-DP-R-CC-3C;0.0078521330255482;0.0031608224;0.0006321644862676;0.0107387229729608;0.0015964583899974;0.0106351877788018;0.005531401;0.0005619235635116;0.0186228269494379;0.0018954334657652;0.0295195867116599;0.029149426;0.0006339188762984;0.1050281334174768;0.0027937547929355;0.0476289421737457;0.054083355;0.0006365334860455;0.211828508948784;0.0031393401779549
SpectralMixOFDPARS1-DP-CC-R-4C;0.007831825464299;0.003195164;0.0006390328151986;0.0088892123280181;0.0016522740356937;0.0119084069907491;0.0061312607;0.0006303972366148;0.0203370081434939;0.0020415947035118;0.0329276425600422;0.030483592;0.0006839378238341;0.1167854841437935;0.0029890978793011;0.0541254079620346;0.058981;0.0007115716753022;0.2416101685998287;0.0033931238670396
KGCL-E-R-CC-4C;0.0078075291691066;0.0033693304;0.0006911447084233;0.0108126450027263;0.001511879049676;0.0118934879483534;0.0066522676;0.0006911447084233;0.0217845682858323;0.001958311906476;0.0407429970392613;0.041036718;0.0009244060475161;0.1564200188362244;0.003224354290642;0.07153397950616;0.07775378;0.0009762419006479;0.3389937480613546;0.0037557093930399
SpectralMixOPDPxEDARS1-DP;0.0077966080939448;0.0030224526;0.0006044905008635;0.0094126626329261;0.0017141623488773;0.0120922058505572;0.0061312607;0.0006303972366148;0.0215906265664381;0.0021035858212024;0.0327667811696659;0.029879102;0.0006614853195164;0.114904472243448;0.0030640534379128;0.0538505367421774;0.057512954;0.0006917098445595;0.2401955081388395;0.0034493233858045
SpectralMixOPDPxEDARS1-E-R-CC-4C;0.0077622361566995;0.0034542314;0.0007081174438687;0.0110959311217065;0.0015299366724237;0.0122134954745581;0.006908463;0.0007253886010362;0.023181280276554;0.001994099021301;0.0323646660422333;0.031001726;0.0006977547495682;0.1124732551730525;0.0030081372426709;0.0523788313658229;0.056649394;0.0006960276338514;0.2311151554230877;0.0033655960486516
SpectralMixOFDPARS1-E-R-CC-4C;0.0077622361566995;0.0034542314;0.0007081174438687;0.0110959311217065;0.0015299366724237;0.0122134954745581;0.006908463;0.0007253886010362;0.023181280276554;0.001994099021301;0.0327260020819038;0.031088082;0.0006994818652849;0.1145159664079643;0.003010043466201;0.0532177719918161;0.058031086;0.0007055267702936;0.2359619520804693;0.0033858552811673
SpectralClustering-DP-DC-4C;0.0077238689236338;0.0034240573;0.0007023784354248;0.0120775063687545;0.0013653744815093;0.012116637291311;0.0070238616;0.0007111696408233;0.0245852320586711;0.0018262234609495;0.0331721285388844;0.03318744;0.0007164289293861;0.1190560253165873;0.0028886145364948;0.0528819733095011;0.058386415;0.0006874599891687;0.2362011217831741;0.0032462160060458
SpectralMixOPDPxEDARS1-DP-DC-3C;0.0077131348542288;0.0037132988;0.0007426597582037;0.0106766548574726;0.0017256764536557;0.0118122860807385;0.0071675302;0.00073402417962;0.0218672038963443;0.0021831222414123;0.0343122649681051;0.03238342;0.0007305699481865;0.1245637521282874;0.0031704495654081;0.0539516934991227;0.05803109;0.0007115716753022;0.2405688617583758;0.003529728890648
SpectralMixOFDPARS1-E-CC-5C;0.0076978644391229;0.0034542314;0.0007081174438687;0.0106124330500048;0.0015515256188831;0.0125622498011034;0.0071675302;0.0007426597582037;0.0245585124488938;0.00202480330071;0.0334431206654585;0.031692572;0.0007046632124352;0.1202126905563868;0.0029652599724095;0.0542187309289824;0.059930917;0.0007107081174438;0.2434442224424317;0.0033594306754254
SpectralMixOPDPxEDARS1-DP-DC-5C;0.0076497425866718;0.0037132988;0.0007426597582037;0.0109260531451706;0.0015284974093264;0.0110669212322264;0.0063039726;0.0006476683937823;0.0206602173425875;0.0018545247690325;0.0319418765382509;0.030138168;0.0006614853195164;0.116424519357702;0.0027821282844088;0.0516540937524271;0.056476682;0.0006709844559585;0.2339170004152887;0.0031435478027642
SpectralClustering-DP-CC-2C;0.007622157985794;0.002897202;0.0005794404292594;0.0099838157621073;0.0013096281083021;0.0104731583521621;0.005355924;0.0005355923779436;0.018302785829358;0.0016104180619419;0.0340670033747882;0.03283575;0.0007006047677969;0.1237645731957673;0.0027621192267866;0.0534406350063227;0.059262607;0.0006891974110125;0.2389558764977227;0.0031260013195391
ReviewOnlyMovieRatings-DP-CC-3C;0.0076062183296239;0.00328152;0.0006563039723661;0.01024252347611;0.0014018422567645;0.0111918071202849;0.0061312607;0.0006303972366148;0.0204747516324963;0.0017743372536118;0.0310910791540119;0.028842833;0.0006563039723661;0.1092733877388921;0.0027386424881826;0.0471300364815255;0.046459414;0.0005993091537132;0.2051428937287316;0.0029800754025157
SpectralMixOFDPARS1-DP-DC-4C;0.0075460605914622;0.0035405871;0.0007081174438687;0.0109466999996486;0.0015126655152561;0.0114621739113842;0.006476684;0.0006563039723661;0.0218571291865862;0.0019042821503961;0.0326006004222401;0.030224526;0.0006753022452504;0.1181637828464083;0.002839429174411;0.0508269505714556;0.05466321;0.0006563039723661;0.2268169734787898;0.0031764273465738
SpectralClustering-E-CC-2C;0.0075431070034473;0.0029847287;0.0005969457174758;0.0100062517450576;0.0013855505539525;0.0112051533133186;0.006145744;0.0006233617338184;0.0203497904039826;0.0018005729743655;0.0338075561431454;0.033276703;0.0007252394062856;0.1223686164805416;0.0029089466383332;0.0521606297754366;0.05794566;0.0006777942952589;0.2314979260218569;0.0032486960988294
SpectralClustering-E-CC-5C;0.0075355887124411;0.0031604755;0.0006320951023616;0.0108537093721762;0.001249572251256;0.0109011365311761;0.006145821;0.0006233694420124;0.0202826310080952;0.0016397683659652;0.0337314046121534;0.033188213;0.0007269829987487;0.1235437346862337;0.0027487976654137;0.0527676888937886;0.05961437;0.0006953589619695;0.2367240217121797;0.0031128934745641
ReviewOnlyAR-DP-CC-3C;0.0074964201920362;0.00328152;0.0006563039723661;0.0103372204458069;0.0013903281519861;0.0112311825226137;0.006044905;0.000621761658031;0.0211186910264357;0.0017528853798283;0.0307764369178129;0.028151985;0.0006442141623488;0.1088756604661648;0.0026648783119142;0.0470302749997536;0.04594128;0.0006018998272884;0.2055714171904961;0.0029090384083985
SpectralMixOPDPxEDARS1-DP-CC-5C;0.0074929602644675;0.0033678757;0.0006735751295336;0.0113155566898871;0.0014752446747265;0.0109327262879312;0.006390328;0.0006649395509499;0.0207785367440441;0.0018703566631027;0.0331455366283663;0.032728843;0.000720207253886;0.1226491637854372;0.0028810448007098;0.054942304317586;0.059844557;0.0007262521588946;0.2525519123707817;0.0032649756141801
SpectralMixARS0-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0394848491436445;0.04015544;0.0009119170984455;0.1517096710969671;0.0031730184904227;0.0644836689216682;0.07020725;0.0008730569948186;0.2996546193069468;0.0036055819649272
SpectralMixMRS1-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0399987401613461;0.04015544;0.0009101899827288;0.1548158567273217;0.0031678386752312;0.0691842662135507;0.07512953;0.0009490500863557;0.3277147899839021;0.0036746525622554
ReviewOnlyMovieRatings-E-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.031465910469876;0.029533679;0.0006597582037996;0.1102203638136054;0.0029232063671802;0.0469717579901708;0.046804838;0.0005975820379965;0.2026452715791765;0.0031609702153665
SpectralMixOFDPARS0-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0330869820712769;0.032297064;0.0007098445595854;0.1185363723835454;0.0029872011439332;0.0538143433341277;0.058981;0.0007227979274611;0.2404911942096143;0.0033586300405413
SpectralMixMRS0-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0399987401613461;0.04015544;0.0009101899827288;0.1548158567273217;0.0031678386752312;0.0691839437585312;0.07512953;0.0009490500863557;0.3277147899839021;0.0036746336079565
SpectralMixARS1-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0396391079658359;0.040241797;0.0009153713298791;0.1525548612253982;0.0031752078215482;0.0645370723902385;0.07029361;0.0008747841105354;0.2998319031329629;0.0036072518728364
SpectralMixOPDPxEDARS0-E-R-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.0333622607862312;0.032901555;0.0007236614853195;0.1200081112207233;0.002999745631999;0.0534630846117147;0.058894645;0.0007107081174438;0.2390067326251694;0.0033574225098747
ReviewOnlyAR-E-CC-4C;0.0074789500377193;0.0033678757;0.0006908462867012;0.0108126450027263;0.0014867587795048;0.0117434679923659;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019401266551525;0.031465910469876;0.029533679;0.0006597582037996;0.1102203638136054;0.0029232063671802;0.0469717579901708;0.046804838;0.0005975820379965;0.2026452715791765;0.0031609702153665
SpectralClustering-E-R-CC-4C;0.0074767959215986;0.0033366077;0.0006848731268879;0.0108168078447426;0.0014824117720452;0.0117438125173266;0.0066724448;0.0007023475823285;0.0222959794704354;0.0019371831675906;0.0314611902083507;0.030992841;0.0006777908301276;0.1098545432372153;0.0029460778145335;0.0513023066569376;0.0578596;0.0006874634614121;0.227033124916446;0.003327594498913
SpectralClustering-DP-R-CC-5C;0.0074410000306026;0.0029853068;0.0005970613708661;0.0097784125298917;0.0016198604669317;0.0109269644017675;0.005794674;0.0005882509000627;0.0195303325983228;0.0019869523023477;0.0293902724979181;0.028710406;0.0006286503236785;0.1036231626175004;0.0028768103708461;0.0478638916990085;0.054170996;0.000635655136325;0.2126830739324623;0.0032313301590393
SpectralClustering-DP-R-CC-4C;0.0074410000306026;0.0029853068;0.0005970613708661;0.0097784125298917;0.0016198604669317;0.0109269644017675;0.005794674;0.0005882509000627;0.0195303325983228;0.0019869523023477;0.0293923149436864;0.028710406;0.0006286503236785;0.1036522323849423;0.0028763793093608;0.0478016889046881;0.05417096;0.0006347764017029;0.212272255625099;0.0032309969171861
SpectralMixOFDPARS1-E-R-CC-5C;0.0073115578267594;0.0031088083;0.0006390328151986;0.0097858998321843;0.001516983304548;0.0121972825762218;0.006908463;0.0007253886010362;0.023181280276554;0.0020325479069002;0.0326595200650275;0.031088082;0.0006977547495682;0.1143273153368585;0.0030459680092921;0.0530180142591919;0.057858378;0.0007020725388601;0.2349320897452054;0.0034190943197461
SpectralMixOPDPxEDARS1-E-R-CC-5C;0.0073115578267594;0.0031088083;0.0006390328151986;0.0097858998321843;0.001516983304548;0.0121972825762218;0.006908463;0.0007253886010362;0.023181280276554;0.0020325479069002;0.032297580191035;0.031001726;0.0006960276338514;0.1122846041019467;0.003043955436272;0.0521784697988766;0.056476682;0.0006925734024179;0.2300852930878238;0.0033987287377404
SpectralMixOPDPxEDARS1-DP-R-CC-3C;0.0072944549894581;0.0031088083;0.0006390328151986;0.0096102062434381;0.0014104778353483;0.0113075530008788;0.0061312607;0.0006390328151986;0.0209220883811528;0.0018040820242892;0.0324177534935651;0.030915372;0.0006770293609671;0.1175931744919013;0.0027934780752638;0.0527837428181751;0.058203798;0.0006908462867012;0.23895335198082;0.0031730109282537
CGCL-DP-DC-3C;0.0072544123708162;0.0028683182;0.0005910473707083;0.0097130934348593;0.0013081269013472;0.0120497849123165;0.0062581487;0.0006345067362016;0.0233940311129261;0.0017667956651007;0.0303583234594373;0.029204693;0.0006171229900043;0.1076004593241363;0.002638526704333;0.048220632247757;0.05284659;0.0006075619295958;0.214280077372731;0.0029658292177756
SpectralMixOFDPARS1-DP-DC-5C;0.0072540880325813;0.003626943;0.0007253886010362;0.0103689500811038;0.0014507772020725;0.0103975205088151;0.0058721933;0.0006044905008635;0.0190353334057259;0.0017445239465964;0.0306196301873628;0.028929187;0.0006373056994818;0.1100828294784076;0.0026827779526793;0.0506472190668504;0.056044906;0.0006658031088082;0.2295530264134317;0.0030543682134913
SpectralMixOFDPARS1-DP-CC-4C;0.0072264165641949;0.0030224526;0.0006044905008635;0.0086027521348757;0.0014536557282671;0.0112732988356595;0.0060449047;0.000621761658031;0.019961390357712;0.001851372097486;0.0324721047458454;0.030569948;0.0006856649395509;0.1171043388296287;0.0028125289698699;0.053462531682203;0.05880829;0.0007072538860103;0.2407577558894457;0.0032119083103311
KGCL-E-R-CC-5C;0.0072157188737867;0.0031101513;0.0006393088552915;0.0106278672108803;0.0013765298776097;0.011514059195796;0.006565875;0.0006997840172786;0.0222047628773559;0.0018559086701635;0.0403753213127888;0.041209504;0.0009330453563714;0.1571276213897421;0.0031295441542306;0.072261758911899;0.07922246;0.0009987041036717;0.3463053301074422;0.0036784904200371
SpectralClustering-DP-DC-3C;0.0072089695923641;0.0029852297;0.0006321953596843;0.0096973520972361;0.001297911690701;0.0106515278421061;0.005531825;0.0005707571792173;0.0195839445835198;0.0016308365652316;0.0325996385101642;0.03195856;0.0006918436334991;0.1189675832360308;0.002673991058171;0.0515726394420646;0.057683893;0.0006751681140766;0.2310540676121573;0.0030351710444707
CGCL-DP-R-DC3C;0.0071252626871978;0.0033029118;0.0006779661016949;0.0096283200573383;0.0014182239605968;0.011278979225534;0.006518905;0.0006779661016949;0.0211473387632551;0.0018452294723481;0.0314270323052526;0.029900044;0.0006553672316384;0.1115930863640137;0.0028066024623936;0.0484430639140703;0.053889614;0.0006336375488917;0.2123035399118379;0.0031389525900294
SpectralClustering-E-R-CC-5C;0.0070502908223012;0.0029854225;0.000614636063309;0.009488544683589;0.0014766904370288;0.0117447449950839;0.0066724448;0.0007023475823285;0.0222959794704354;0.001982155366775;0.0314624905500837;0.030992841;0.0006777908301276;0.1098545432372153;0.0029924355684388;0.051303012224952;0.0578596;0.0006874634614121;0.227033124916446;0.0033739571356699
SpectralMixARS1-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0397230743593271;0.040328152;0.0009153713298791;0.1532153791469965;0.0032149239927364;0.0646824381258001;0.07055268;0.0008747841105354;0.3009532967815326;0.0036491818041806
SpectralMixOPDPxEDARS0-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0331620911164883;0.032728843;0.000720207253886;0.1192497841770885;0.0030278697116751;0.0531975102235553;0.058635578;0.0007072538860103;0.2378222692178982;0.0033853443110559
SpectralMixMRS0-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0398484227910999;0.03998273;0.0009067357512953;0.1542476749091399;0.0031971854137041;0.0692416230594754;0.0753886;0.0009499136442141;0.3284108520589462;0.0037092588062496
SpectralMixMRS1-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0398484227910999;0.03998273;0.0009067357512953;0.1542476749091399;0.0031971854137041;0.069241945514495;0.0753886;0.0009499136442141;0.3284108520589462;0.0037092777605485
SpectralMixARS0-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0395695796259139;0.040241797;0.0009119170984455;0.1523701890185654;0.0032128543508497;0.0646325118596511;0.070466325;0.0008730569948186;0.3007760129555165;0.0036478909828224
ReviewOnlyMovieRatings-E-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0311988618614228;0.029015543;0.0006493955094991;0.1091846260646659;0.0029431331600276;0.0468623229074944;0.04654577;0.0005949913644214;0.2025518089182273;0.0031852217507296
ReviewOnlyAR-E-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0311988618614228;0.029015543;0.0006493955094991;0.1091846260646659;0.0029431331600276;0.0468623229074944;0.04654577;0.0005949913644214;0.2025518089182273;0.0031852217507296
SpectralMixOFDPARS0-E-R-CC-5C;0.0070282717077793;0.0030224526;0.000621761658031;0.0095026137132042;0.0014738054116292;0.0117144406101223;0.0067357514;0.0007081174438687;0.0223377700679379;0.0019770334731474;0.0329890167528834;0.032210708;0.0007081174438687;0.1183446175778709;0.0030172060749948;0.0536857497273341;0.058894645;0.0007210708117443;0.2400621604529569;0.0033894869977749
SpectralMixOPDPxEDARS1-DP-DC-2C;0.0070001632085982;0.003195164;0.0006390328151986;0.0093920323818733;0.0014493379389752;0.0104910597447492;0.0061312607;0.000621761658031;0.0194144016220739;0.0018070290868218;0.0327726699067026;0.031001728;0.0006925734024179;0.1211683855212232;0.0027783415869233;0.0515065094256598;0.05630397;0.0006709844559585;0.232717539795132;0.0031308933967207
SpectralClustering-DP-CC-3C;0.0069534296041709;0.002458336;0.0004916672243677;0.0093497253033529;0.001313933770218;0.0118412730140456;0.0063214526;0.0006409210098733;0.0233765798648806;0.0018143308464952;0.0332597130759186;0.03239658;0.0007058764077585;0.1199795790257814;0.0028211723763869;0.0514902359172799;0.05777003;0.0006742728053134;0.2286360686220915;0.0031652528073881
CGCL-DP-R-DC5C;0.0068694684593843;0.002955237;0.0005910473707083;0.0095307661457475;0.0011806460959003;0.010449752403281;0.0059973923;0.0006084311169056;0.0195190149333819;0.0015878879438201;0.03018954926078;0.029813122;0.00064493698392;0.1086379838153723;0.0025502734659687;0.0481474608233546;0.05484572;0.0006353759235115;0.2150107818500443;0.0028979102870856
SpectralMixOFDPARS1-DP-CC-R-3C;0.0067625857925376;0.0027633852;0.0005526770293609;0.009100832661102;0.001262233736327;0.010294789424555;0.0055267704;0.0005613126079447;0.0187719433015165;0.0016267099816322;0.0319786936701047;0.030656304;0.0006735751295336;0.1183957451931633;0.0025980025861021;0.0522823411681432;0.05811744;0.0006968911917098;0.2390286449672792;0.0029772717773429
SpectralClustering-DP-R-DC4C;0.0066919150724545;0.002633466;0.0005266931968682;0.0100684710732157;0.0010299727511244;0.0115809677587408;0.006759817;0.0006759816844871;0.0237789849146087;0.0015775454603339;0.0331241372926911;0.033011578;0.0007146552597262;0.1197396522107127;0.0026634500559503;0.0510263269697889;0.05706905;0.0006786718690798;0.2248954356229897;0.0029989605910783
SpectralMixOPDPxEDARS1-DP-CC-R-3C;0.0066869159854745;0.0027633852;0.0005526770293609;0.0086365801077129;0.0013788140472078;0.0097494094387176;0.0054404144;0.0005526770293609;0.0169613583432992;0.0017254708446418;0.0311883887864544;0.03031088;0.0006753022452504;0.1151274072173044;0.0027103049793798;0.0516443797196038;0.05759931;0.0006968911917098;0.2365959615875206;0.0030884459862268
SpectralClustering-DP;0.0066656017169067;0.00263416;0.000526832005321;0.0100219853868157;0.0009468226574966;0.0089982303484748;0.004916711;0.0004916710632244;0.0164671838032989;0.0012472287598632;0.0291765124414385;0.03046587;0.0006514642593158;0.1089960448188953;0.0022331668515407;0.0481087663446756;0.05724433;0.0006567278011016;0.2216331725153519;0.0026017245913615
CGCL-E-DC-3C;0.0065619066194938;0.0028683182;0.0005910473707083;0.0094702249530122;0.0012356946255251;0.0104499658477453;0.005823555;0.0005910473707083;0.0206166492701503;0.0016224139952953;0.0287563712949431;0.028248588;0.0005980008691873;0.103010209805339;0.002509403259218;0.0470902058548796;0.053368103;0.0006232073011734;0.2120102142756623;0.0028512504400442
CGCL-DP-DC-2C;0.006524190549615;0.0026944806;0.0005388961321164;0.0090163579268724;0.0013486889758076;0.0100181277821979;0.0055627986;0.0005649717514124;0.0187087244809075;0.0017368914826541;0.0283721298771991;0.027205562;0.0005823554976097;0.1013987230994965;0.0026113274532396;0.0458481700249753;0.051803567;0.0005980008691873;0.2053855779456092;0.0029516701796665
SpectralMixOFDPARS1-DP-DC-2C;0.0064880689270729;0.003195164;0.0006390328151986;0.0089277798284843;0.0014320667818077;0.0103793170195649;0.0062176166;0.0006390328151986;0.0198786541754629;0.0018087767634399;0.0328822853097234;0.031260796;0.0007098445595854;0.1218369091981034;0.0028055095172392;0.0521470328066002;0.057426598;0.0006873920552677;0.2369050978267012;0.0031669218313269
CGCL-E-DC-4C;0.0064673718932573;0.0028683182;0.0005910473707083;0.0086786572084359;0.0012241054613935;0.0100817293525474;0.0056497175;0.000573663624511;0.0189067831303567;0.0015873705704214;0.028975971570716;0.027987832;0.0005893089960886;0.1042023745149425;0.0024788508280486;0.0478312812763119;0.054498047;0.0006310299869621;0.2160611827000383;0.0028445526307282
SpectralMixOPDPxEDARS1-DP-CC-2C;0.0064058274802648;0.0026770295;0.0005354058721934;0.00868593825729;0.0011715601611974;0.0104534437801966;0.0061312607;0.000621761658031;0.0198773897132353;0.0016249965731831;0.0339341365894869;0.032642487;0.0007253886010362;0.1275820833884428;0.0026694567387855;0.0537723165167945;0.058721934;0.000695164075993;0.2459252045598083;0.0030306780379244
CGCL-E;0.0063363927031391;0.0028683182;0.0005910473707083;0.0095370212959333;0.0010415761263218;0.0100640597984597;0.005910474;0.000599739243807;0.0200491048650498;0.0014388499134261;0.0283342922648669;0.028509343;0.000599739243807;0.1030593712901116;0.0023167227242861;0.0460253867368183;0.052498914;0.0006110386788352;0.2083278567171504;0.0026404107790609
CGCL-DP-R;0.0062518983419209;0.0028683182;0.000573663624511;0.0080463025038865;0.00137621324062;0.0095997823051503;0.005215124;0.0005302042590178;0.0180730983825671;0.0016588715741258;0.0306090091999245;0.029726207;0.00064493698392;0.1128223798770749;0.0026675471382267;0.0500820329762691;0.05562799;0.0006597131681877;0.2282236456879904;0.0030261816574126
SpectralMixOPDPxEDARS1-DP-CC-3C;0.0061863318255328;0.0026770295;0.0005354058721934;0.0078822261646843;0.0012996545768566;0.0093084693391382;0.0053540585;0.0005526770293609;0.0163470604226796;0.0016463113742906;0.0306426054884243;0.030397236;0.0006753022452504;0.1141439132279392;0.0026307854729325;0.0508866009204865;0.05716753;0.0006925734024179;0.2342592231472895;0.0030031988134673
SpectralMixOFDPARS1-DP-CC-3C;0.0061838504904523;0.0026770295;0.0005354058721934;0.0083464787180734;0.001125503742084;0.0097756981828319;0.0054404144;0.0005613126079447;0.0181576453808968;0.0014899799873893;0.0315765972455565;0.031001728;0.0006804835924006;0.1183407563105761;0.0024753569467093;0.0517397786573065;0.058031086;0.0006977547495682;0.2379918136765374;0.0028502145099044
CGCL-E-CC-5C;0.0061834467278597;0.0026944806;0.0005562798783137;0.0091142026786966;0.0010951760104302;0.0099855758544514;0.0057366365;0.0005823554976097;0.0199712894809877;0.0014780323254899;0.0284529920782614;0.028596263;0.0006049543676662;0.1034320489643987;0.0023796192785027;0.0474907813597206;0.054498047;0.0006310299869621;0.2162025540303153;0.0027354490927476
